Date;Age;Sex;Deaths
2011-05-22;40-49;Male;2
2011-05-22;50-59;Female;5
2011-05-22;50-59;Male;3
2011-05-22;60-69;Female;5
2011-05-22;60-69;Male;14
2011-05-22;70-79;Female;14
2011-05-22;70-79;Male;23
2011-05-22;80-89;Female;30
2011-05-22;80-89;Male;20
2011-05-22;90+;Female;15
2011-05-22;90+;Male;5
2011-05-23;0-9;Female;0
2011-05-23;0-9;Male;0
2011-05-23;10-19;Female;0
2011-05-23;10-19;Male;0
2011-05-23;20-29;Female;0
2011-05-23;20-29;Male;0
2011-05-23;30-39;Female;1
2011-05-23;30-39;Male;0
2011-05-23;40-49;Female;2
2011-05-23;40-49;Male;4
2011-05-23;50-59;Female;4
2011-05-23;50-59;Male;3
2011-05-23;60-69;Female;11
2011-05-23;60-69;Male;16
2011-05-23;70-79;Female;14
2011-05-23;70-79;Male;18
2011-05-23;80-89;Female;30
2011-05-23;80-89;Male;24
2011-05-23;90+;Female;18
2011-05-23;90+;Male;10
2011-05-24;0-9;Female;0
2011-05-24;0-9;Male;0
2011-05-24;10-19;Female;0
2011-05-24;10-19;Male;1
2011-05-24;20-29;Female;0
2011-05-24;20-29;Male;0
2011-05-24;30-39;Female;0
2011-05-24;30-39;Male;1
2011-05-24;40-49;Female;2
2011-05-24;40-49;Male;3
2011-05-24;50-59;Female;5
2011-05-24;50-59;Male;5
2011-05-24;60-69;Female;8
2011-05-24;60-69;Male;12
2011-05-24;70-79;Female;13
2011-05-24;70-79;Male;17
2011-05-24;80-89;Female;30
2011-05-24;80-89;Male;23
2011-05-24;90+;Female;15
2011-05-24;90+;Male;7
2011-05-25;0-9;Female;0
2011-05-25;0-9;Male;0
2011-05-25;10-19;Female;0
2011-05-25;10-19;Male;0
2011-05-25;20-29;Female;0
2011-05-25;20-29;Male;0
2011-05-25;30-39;Female;0
2011-05-25;30-39;Male;3
2011-05-25;40-49;Female;1
2011-05-25;40-49;Male;3
2011-05-25;50-59;Female;4
2011-05-25;50-59;Male;5
2011-05-25;60-69;Female;9
2011-05-25;60-69;Male;10
2011-05-25;70-79;Female;14
2011-05-25;70-79;Male;15
2011-05-25;80-89;Female;29
2011-05-25;80-89;Male;14
2011-05-25;90+;Female;19
2011-05-25;90+;Male;5
2011-05-26;0-9;Female;0
2011-05-26;0-9;Male;0
2011-05-26;10-19;Female;0
2011-05-26;10-19;Male;0
2011-05-26;20-29;Female;0
2011-05-26;20-29;Male;0
2011-05-26;30-39;Female;0
2011-05-26;30-39;Male;1
2011-05-26;40-49;Female;4
2011-05-26;40-49;Male;2
2011-05-26;50-59;Female;4
2011-05-26;50-59;Male;7
2011-05-26;60-69;Female;5
2011-05-26;60-69;Male;17
2011-05-26;70-79;Female;15
2011-05-26;70-79;Male;14
2011-05-26;80-89;Female;28
2011-05-26;80-89;Male;22
2011-05-26;90+;Female;19
2011-05-26;90+;Male;7
2011-05-27;0-9;Female;0
2011-05-27;0-9;Male;0
2011-05-27;10-19;Female;1
2011-05-27;10-19;Male;0
2011-05-27;20-29;Female;1
2011-05-27;20-29;Male;0
2011-05-27;30-39;Female;0
2011-05-27;30-39;Male;1
2011-05-27;40-49;Female;2
2011-05-27;40-49;Male;3
2011-05-27;50-59;Female;4
2011-05-27;50-59;Male;9
2011-05-27;60-69;Female;10
2011-05-27;60-69;Male;17
2011-05-27;70-79;Female;13
2011-05-27;70-79;Male;10
2011-05-27;80-89;Female;23
2011-05-27;80-89;Male;18
2011-05-27;90+;Female;20
2011-05-27;90+;Male;6
2011-05-28;0-9;Female;0
2011-05-28;0-9;Male;0
2011-05-28;10-19;Female;0
2011-05-28;10-19;Male;0
2011-05-28;20-29;Female;0
2011-05-28;20-29;Male;0
2011-05-28;30-39;Female;0
2011-05-28;30-39;Male;2
2011-05-28;40-49;Female;0
2011-05-28;40-49;Male;3
2011-05-28;50-59;Female;1
2011-05-28;50-59;Male;8
2011-05-28;60-69;Female;7
2011-05-28;60-69;Male;15
2011-05-28;70-79;Female;14
2011-05-28;70-79;Male;24
2011-05-28;80-89;Female;23
2011-05-28;80-89;Male;25
2011-05-28;90+;Female;20
2011-05-28;90+;Male;5
2011-05-29;0-9;Female;0
2011-05-29;0-9;Male;0
2011-05-29;10-19;Female;0
2011-05-29;10-19;Male;0
2011-05-29;20-29;Female;1
2011-05-29;20-29;Male;1
2011-05-29;30-39;Female;1
2011-05-29;30-39;Male;0
2011-05-29;40-49;Female;3
2011-05-29;40-49;Male;3
2011-05-29;50-59;Female;3
2011-05-29;50-59;Male;3
2011-05-29;60-69;Female;7
2011-05-29;60-69;Male;10
2011-05-29;70-79;Female;16
2011-05-29;70-79;Male;14
2011-05-29;80-89;Female;31
2011-05-29;80-89;Male;13
2011-05-29;90+;Female;15
2011-05-29;90+;Male;4
2011-05-30;0-9;Female;1
2011-05-30;0-9;Male;0
2011-05-30;10-19;Female;1
2011-05-30;10-19;Male;0
2011-05-30;20-29;Female;0
2011-05-30;20-29;Male;0
2011-05-30;30-39;Female;0
2011-05-30;30-39;Male;0
2011-05-30;40-49;Female;1
2011-05-30;40-49;Male;0
2011-05-30;50-59;Female;8
2011-05-30;50-59;Male;6
2011-05-30;60-69;Female;8
2011-05-30;60-69;Male;12
2011-05-30;70-79;Female;16
2011-05-30;70-79;Male;14
2011-05-30;80-89;Female;21
2011-05-30;80-89;Male;16
2011-05-30;90+;Female;12
2011-05-30;90+;Male;11
2011-05-31;0-9;Female;0
2011-05-31;0-9;Male;0
2011-05-31;10-19;Female;0
2011-05-31;10-19;Male;0
2011-05-31;20-29;Female;0
2011-05-31;20-29;Male;0
2011-05-31;30-39;Female;0
2011-05-31;30-39;Male;1
2011-05-31;40-49;Female;0
2011-05-31;40-49;Male;0
2011-05-31;50-59;Female;7
2011-05-31;50-59;Male;8
2011-05-31;60-69;Female;9
2011-05-31;60-69;Male;16
2011-05-31;70-79;Female;12
2011-05-31;70-79;Male;14
2011-05-31;80-89;Female;27
2011-05-31;80-89;Male;24
2011-05-31;90+;Female;22
2011-05-31;90+;Male;11
2011-06-01;0-9;Female;0
2011-06-01;0-9;Male;1
2011-06-01;10-19;Female;0
2011-06-01;10-19;Male;0
2011-06-01;20-29;Female;0
2011-06-01;20-29;Male;0
2011-06-01;30-39;Female;0
2011-06-01;30-39;Male;1
2011-06-01;40-49;Female;0
2011-06-01;40-49;Male;0
2011-06-01;50-59;Female;0
2011-06-01;50-59;Male;2
2011-06-01;60-69;Female;10
2011-06-01;60-69;Male;17
2011-06-01;70-79;Female;15
2011-06-01;70-79;Male;16
2011-06-01;80-89;Female;29
2011-06-01;80-89;Male;14
2011-06-01;90+;Female;14
2011-06-01;90+;Male;6
2011-06-02;0-9;Female;0
2011-06-02;0-9;Male;1
2011-06-02;10-19;Female;0
2011-06-02;10-19;Male;0
2011-06-02;20-29;Female;0
2011-06-02;20-29;Male;1
2011-06-02;30-39;Female;0
2011-06-02;30-39;Male;1
2011-06-02;40-49;Female;2
2011-06-02;40-49;Male;2
2011-06-02;50-59;Female;5
2011-06-02;50-59;Male;2
2011-06-02;60-69;Female;5
2011-06-02;60-69;Male;14
2011-06-02;70-79;Female;10
2011-06-02;70-79;Male;14
2011-06-02;80-89;Female;23
2011-06-02;80-89;Male;15
2011-06-02;90+;Female;18
2011-06-02;90+;Male;5
2011-06-03;0-9;Female;0
2011-06-03;0-9;Male;0
2011-06-03;10-19;Female;0
2011-06-03;10-19;Male;0
2011-06-03;20-29;Female;0
2011-06-03;20-29;Male;1
2011-06-03;30-39;Female;2
2011-06-03;30-39;Male;1
2011-06-03;40-49;Female;3
2011-06-03;40-49;Male;2
2011-06-03;50-59;Female;3
2011-06-03;50-59;Male;10
2011-06-03;60-69;Female;6
2011-06-03;60-69;Male;10
2011-06-03;70-79;Female;16
2011-06-03;70-79;Male;14
2011-06-03;80-89;Female;18
2011-06-03;80-89;Male;30
2011-06-03;90+;Female;21
2011-06-03;90+;Male;8
2011-06-04;0-9;Female;0
2011-06-04;0-9;Male;1
2011-06-04;10-19;Female;0
2011-06-04;10-19;Male;0
2011-06-04;20-29;Female;0
2011-06-04;20-29;Male;1
2011-06-04;30-39;Female;0
2011-06-04;30-39;Male;1
2011-06-04;40-49;Female;0
2011-06-04;40-49;Male;3
2011-06-04;50-59;Female;2
2011-06-04;50-59;Male;4
2011-06-04;60-69;Female;7
2011-06-04;60-69;Male;11
2011-06-04;70-79;Female;15
2011-06-04;70-79;Male;17
2011-06-04;80-89;Female;19
2011-06-04;80-89;Male;15
2011-06-04;90+;Female;12
2011-06-04;90+;Male;5
2011-06-05;0-9;Female;1
2011-06-05;0-9;Male;0
2011-06-05;10-19;Female;0
2011-06-05;10-19;Male;0
2011-06-05;20-29;Female;1
2011-06-05;20-29;Male;0
2011-06-05;30-39;Female;0
2011-06-05;30-39;Male;1
2011-06-05;40-49;Female;0
2011-06-05;40-49;Male;1
2011-06-05;50-59;Female;1
2011-06-05;50-59;Male;5
2011-06-05;60-69;Female;11
2011-06-05;60-69;Male;13
2011-06-05;70-79;Female;17
2011-06-05;70-79;Male;19
2011-06-05;80-89;Female;16
2011-06-05;80-89;Male;25
2011-06-05;90+;Female;15
2011-06-05;90+;Male;9
2011-06-06;0-9;Female;0
2011-06-06;0-9;Male;0
2011-06-06;10-19;Female;0
2011-06-06;10-19;Male;0
2011-06-06;20-29;Female;0
2011-06-06;20-29;Male;0
2011-06-06;30-39;Female;0
2011-06-06;30-39;Male;2
2011-06-06;40-49;Female;2
2011-06-06;40-49;Male;4
2011-06-06;50-59;Female;4
2011-06-06;50-59;Male;7
2011-06-06;60-69;Female;10
2011-06-06;60-69;Male;11
2011-06-06;70-79;Female;12
2011-06-06;70-79;Male;17
2011-06-06;80-89;Female;31
2011-06-06;80-89;Male;15
2011-06-06;90+;Female;22
2011-06-06;90+;Male;4
2011-06-07;0-9;Female;1
2011-06-07;0-9;Male;0
2011-06-07;10-19;Female;0
2011-06-07;10-19;Male;0
2011-06-07;20-29;Female;0
2011-06-07;20-29;Male;0
2011-06-07;30-39;Female;0
2011-06-07;30-39;Male;1
2011-06-07;40-49;Female;2
2011-06-07;40-49;Male;4
2011-06-07;50-59;Female;4
2011-06-07;50-59;Male;5
2011-06-07;60-69;Female;4
2011-06-07;60-69;Male;14
2011-06-07;70-79;Female;12
2011-06-07;70-79;Male;11
2011-06-07;80-89;Female;25
2011-06-07;80-89;Male;20
2011-06-07;90+;Female;22
2011-06-07;90+;Male;3
2011-06-08;0-9;Female;0
2011-06-08;0-9;Male;1
2011-06-08;10-19;Female;0
2011-06-08;10-19;Male;0
2011-06-08;20-29;Female;0
2011-06-08;20-29;Male;0
2011-06-08;30-39;Female;0
2011-06-08;30-39;Male;1
2011-06-08;40-49;Female;4
2011-06-08;40-49;Male;4
2011-06-08;50-59;Female;1
2011-06-08;50-59;Male;6
2011-06-08;60-69;Female;4
2011-06-08;60-69;Male;16
2011-06-08;70-79;Female;20
2011-06-08;70-79;Male;18
2011-06-08;80-89;Female;21
2011-06-08;80-89;Male;15
2011-06-08;90+;Female;16
2011-06-08;90+;Male;4
2011-06-09;0-9;Female;1
2011-06-09;0-9;Male;0
2011-06-09;10-19;Female;0
2011-06-09;10-19;Male;0
2011-06-09;20-29;Female;0
2011-06-09;20-29;Male;0
2011-06-09;30-39;Female;0
2011-06-09;30-39;Male;2
2011-06-09;40-49;Female;2
2011-06-09;40-49;Male;6
2011-06-09;50-59;Female;6
2011-06-09;50-59;Male;4
2011-06-09;60-69;Female;6
2011-06-09;60-69;Male;11
2011-06-09;70-79;Female;11
2011-06-09;70-79;Male;21
2011-06-09;80-89;Female;23
2011-06-09;80-89;Male;14
2011-06-09;90+;Female;17
2011-06-09;90+;Male;9
2011-06-10;0-9;Female;1
2011-06-10;0-9;Male;1
2011-06-10;10-19;Female;0
2011-06-10;10-19;Male;0
2011-06-10;20-29;Female;1
2011-06-10;20-29;Male;1
2011-06-10;30-39;Female;2
2011-06-10;30-39;Male;0
2011-06-10;40-49;Female;1
2011-06-10;40-49;Male;2
2011-06-10;50-59;Female;4
2011-06-10;50-59;Male;7
2011-06-10;60-69;Female;11
2011-06-10;60-69;Male;18
2011-06-10;70-79;Female;16
2011-06-10;70-79;Male;26
2011-06-10;80-89;Female;30
2011-06-10;80-89;Male;13
2011-06-10;90+;Female;20
2011-06-10;90+;Male;9
2011-06-11;0-9;Female;0
2011-06-11;0-9;Male;0
2011-06-11;10-19;Female;0
2011-06-11;10-19;Male;1
2011-06-11;20-29;Female;0
2011-06-11;20-29;Male;0
2011-06-11;30-39;Female;0
2011-06-11;30-39;Male;0
2011-06-11;40-49;Female;1
2011-06-11;40-49;Male;1
2011-06-11;50-59;Female;3
2011-06-11;50-59;Male;2
2011-06-11;60-69;Female;9
2011-06-11;60-69;Male;18
2011-06-11;70-79;Female;17
2011-06-11;70-79;Male;16
2011-06-11;80-89;Female;35
2011-06-11;80-89;Male;25
2011-06-11;90+;Female;20
2011-06-11;90+;Male;6
2011-06-12;0-9;Female;2
2011-06-12;0-9;Male;0
2011-06-12;10-19;Female;0
2011-06-12;10-19;Male;2
2011-06-12;20-29;Female;1
2011-06-12;20-29;Male;1
2011-06-12;30-39;Female;1
2011-06-12;30-39;Male;2
2011-06-12;40-49;Female;4
2011-06-12;40-49;Male;1
2011-06-12;50-59;Female;1
2011-06-12;50-59;Male;3
2011-06-12;60-69;Female;12
2011-06-12;60-69;Male;19
2011-06-12;70-79;Female;8
2011-06-12;70-79;Male;24
2011-06-12;80-89;Female;17
2011-06-12;80-89;Male;23
2011-06-12;90+;Female;10
2011-06-12;90+;Male;5
2011-06-13;0-9;Female;1
2011-06-13;0-9;Male;0
2011-06-13;10-19;Female;0
2011-06-13;10-19;Male;1
2011-06-13;20-29;Female;0
2011-06-13;20-29;Male;1
2011-06-13;30-39;Female;0
2011-06-13;30-39;Male;0
2011-06-13;40-49;Female;2
2011-06-13;40-49;Male;4
2011-06-13;50-59;Female;5
2011-06-13;50-59;Male;5
2011-06-13;60-69;Female;8
2011-06-13;60-69;Male;9
2011-06-13;70-79;Female;14
2011-06-13;70-79;Male;25
2011-06-13;80-89;Female;26
2011-06-13;80-89;Male;20
2011-06-13;90+;Female;14
2011-06-13;90+;Male;7
2011-06-14;0-9;Female;0
2011-06-14;0-9;Male;0
2011-06-14;10-19;Female;0
2011-06-14;10-19;Male;0
2011-06-14;20-29;Female;0
2011-06-14;20-29;Male;1
2011-06-14;30-39;Female;0
2011-06-14;30-39;Male;1
2011-06-14;40-49;Female;1
2011-06-14;40-49;Male;2
2011-06-14;50-59;Female;4
2011-06-14;50-59;Male;10
2011-06-14;60-69;Female;7
2011-06-14;60-69;Male;16
2011-06-14;70-79;Female;12
2011-06-14;70-79;Male;19
2011-06-14;80-89;Female;25
2011-06-14;80-89;Male;25
2011-06-14;90+;Female;11
2011-06-14;90+;Male;7
2011-06-15;0-9;Female;0
2011-06-15;0-9;Male;0
2011-06-15;10-19;Female;0
2011-06-15;10-19;Male;0
2011-06-15;20-29;Female;0
2011-06-15;20-29;Male;0
2011-06-15;30-39;Female;1
2011-06-15;30-39;Male;0
2011-06-15;40-49;Female;2
2011-06-15;40-49;Male;1
2011-06-15;50-59;Female;4
2011-06-15;50-59;Male;5
2011-06-15;60-69;Female;11
2011-06-15;60-69;Male;11
2011-06-15;70-79;Female;14
2011-06-15;70-79;Male;23
2011-06-15;80-89;Female;26
2011-06-15;80-89;Male;20
2011-06-15;90+;Female;18
2011-06-15;90+;Male;8
2011-06-16;0-9;Female;0
2011-06-16;0-9;Male;0
2011-06-16;10-19;Female;0
2011-06-16;10-19;Male;1
2011-06-16;20-29;Female;0
2011-06-16;20-29;Male;0
2011-06-16;30-39;Female;1
2011-06-16;30-39;Male;0
2011-06-16;40-49;Female;2
2011-06-16;40-49;Male;3
2011-06-16;50-59;Female;3
2011-06-16;50-59;Male;4
2011-06-16;60-69;Female;8
2011-06-16;60-69;Male;16
2011-06-16;70-79;Female;9
2011-06-16;70-79;Male;18
2011-06-16;80-89;Female;22
2011-06-16;80-89;Male;16
2011-06-16;90+;Female;16
2011-06-16;90+;Male;7
2011-06-17;0-9;Female;0
2011-06-17;0-9;Male;1
2011-06-17;10-19;Female;0
2011-06-17;10-19;Male;0
2011-06-17;20-29;Female;0
2011-06-17;20-29;Male;0
2011-06-17;30-39;Female;1
2011-06-17;30-39;Male;3
2011-06-17;40-49;Female;3
2011-06-17;40-49;Male;0
2011-06-17;50-59;Female;4
2011-06-17;50-59;Male;4
2011-06-17;60-69;Female;3
2011-06-17;60-69;Male;17
2011-06-17;70-79;Female;14
2011-06-17;70-79;Male;17
2011-06-17;80-89;Female;19
2011-06-17;80-89;Male;15
2011-06-17;90+;Female;16
2011-06-17;90+;Male;10
2011-06-18;0-9;Female;0
2011-06-18;0-9;Male;1
2011-06-18;10-19;Female;0
2011-06-18;10-19;Male;0
2011-06-18;20-29;Female;0
2011-06-18;20-29;Male;0
2011-06-18;30-39;Female;0
2011-06-18;30-39;Male;1
2011-06-18;40-49;Female;3
2011-06-18;40-49;Male;1
2011-06-18;50-59;Female;2
2011-06-18;50-59;Male;6
2011-06-18;60-69;Female;14
2011-06-18;60-69;Male;18
2011-06-18;70-79;Female;21
2011-06-18;70-79;Male;19
2011-06-18;80-89;Female;33
2011-06-18;80-89;Male;23
2011-06-18;90+;Female;17
2011-06-18;90+;Male;8
2011-06-19;0-9;Female;1
2011-06-19;0-9;Male;1
2011-06-19;10-19;Female;0
2011-06-19;10-19;Male;1
2011-06-19;20-29;Female;0
2011-06-19;20-29;Male;0
2011-06-19;30-39;Female;0
2011-06-19;30-39;Male;0
2011-06-19;40-49;Female;2
2011-06-19;40-49;Male;1
2011-06-19;50-59;Female;2
2011-06-19;50-59;Male;2
2011-06-19;60-69;Female;12
2011-06-19;60-69;Male;9
2011-06-19;70-79;Female;9
2011-06-19;70-79;Male;16
2011-06-19;80-89;Female;19
2011-06-19;80-89;Male;23
2011-06-19;90+;Female;15
2011-06-19;90+;Male;4
2011-06-20;0-9;Female;0
2011-06-20;0-9;Male;0
2011-06-20;10-19;Female;0
2011-06-20;10-19;Male;0
2011-06-20;20-29;Female;1
2011-06-20;20-29;Male;1
2011-06-20;30-39;Female;0
2011-06-20;30-39;Male;0
2011-06-20;40-49;Female;2
2011-06-20;40-49;Male;2
2011-06-20;50-59;Female;5
2011-06-20;50-59;Male;6
2011-06-20;60-69;Female;10
2011-06-20;60-69;Male;15
2011-06-20;70-79;Female;14
2011-06-20;70-79;Male;19
2011-06-20;80-89;Female;20
2011-06-20;80-89;Male;22
2011-06-20;90+;Female;8
2011-06-20;90+;Male;9
2011-06-21;0-9;Female;0
2011-06-21;0-9;Male;1
2011-06-21;10-19;Female;0
2011-06-21;10-19;Male;0
2011-06-21;20-29;Female;0
2011-06-21;20-29;Male;2
2011-06-21;30-39;Female;0
2011-06-21;30-39;Male;2
2011-06-21;40-49;Female;2
2011-06-21;40-49;Male;1
2011-06-21;50-59;Female;4
2011-06-21;50-59;Male;6
2011-06-21;60-69;Female;6
2011-06-21;60-69;Male;17
2011-06-21;70-79;Female;15
2011-06-21;70-79;Male;17
2011-06-21;80-89;Female;18
2011-06-21;80-89;Male;19
2011-06-21;90+;Female;14
2011-06-21;90+;Male;7
2011-06-22;0-9;Female;0
2011-06-22;0-9;Male;1
2011-06-22;10-19;Female;0
2011-06-22;10-19;Male;0
2011-06-22;20-29;Female;0
2011-06-22;20-29;Male;0
2011-06-22;30-39;Female;0
2011-06-22;30-39;Male;1
2011-06-22;40-49;Female;2
2011-06-22;40-49;Male;3
2011-06-22;50-59;Female;3
2011-06-22;50-59;Male;6
2011-06-22;60-69;Female;9
2011-06-22;60-69;Male;11
2011-06-22;70-79;Female;11
2011-06-22;70-79;Male;23
2011-06-22;80-89;Female;24
2011-06-22;80-89;Male;19
2011-06-22;90+;Female;19
2011-06-22;90+;Male;3
2011-06-23;0-9;Female;0
2011-06-23;0-9;Male;0
2011-06-23;10-19;Female;0
2011-06-23;10-19;Male;0
2011-06-23;20-29;Female;0
2011-06-23;20-29;Male;1
2011-06-23;30-39;Female;0
2011-06-23;30-39;Male;0
2011-06-23;40-49;Female;1
2011-06-23;40-49;Male;4
2011-06-23;50-59;Female;4
2011-06-23;50-59;Male;12
2011-06-23;60-69;Female;6
2011-06-23;60-69;Male;16
2011-06-23;70-79;Female;15
2011-06-23;70-79;Male;25
2011-06-23;80-89;Female;25
2011-06-23;80-89;Male;20
2011-06-23;90+;Female;25
2011-06-23;90+;Male;8
2011-06-24;0-9;Female;0
2011-06-24;0-9;Male;1
2011-06-24;10-19;Female;0
2011-06-24;10-19;Male;0
2011-06-24;20-29;Female;0
2011-06-24;20-29;Male;1
2011-06-24;30-39;Female;0
2011-06-24;30-39;Male;1
2011-06-24;40-49;Female;0
2011-06-24;40-49;Male;1
2011-06-24;50-59;Female;4
2011-06-24;50-59;Male;7
2011-06-24;60-69;Female;6
2011-06-24;60-69;Male;14
2011-06-24;70-79;Female;13
2011-06-24;70-79;Male;12
2011-06-24;80-89;Female;17
2011-06-24;80-89;Male;18
2011-06-24;90+;Female;16
2011-06-24;90+;Male;3
2011-06-25;0-9;Female;1
2011-06-25;0-9;Male;0
2011-06-25;10-19;Female;0
2011-06-25;10-19;Male;0
2011-06-25;20-29;Female;1
2011-06-25;20-29;Male;1
2011-06-25;30-39;Female;0
2011-06-25;30-39;Male;1
2011-06-25;40-49;Female;4
2011-06-25;40-49;Male;2
2011-06-25;50-59;Female;3
2011-06-25;50-59;Male;6
2011-06-25;60-69;Female;7
2011-06-25;60-69;Male;14
2011-06-25;70-79;Female;12
2011-06-25;70-79;Male;12
2011-06-25;80-89;Female;20
2011-06-25;80-89;Male;14
2011-06-25;90+;Female;11
2011-06-25;90+;Male;9
2011-06-26;0-9;Female;3
2011-06-26;0-9;Male;0
2011-06-26;10-19;Female;0
2011-06-26;10-19;Male;0
2011-06-26;20-29;Female;0
2011-06-26;20-29;Male;1
2011-06-26;30-39;Female;0
2011-06-26;30-39;Male;3
2011-06-26;40-49;Female;1
2011-06-26;40-49;Male;4
2011-06-26;50-59;Female;2
2011-06-26;50-59;Male;3
2011-06-26;60-69;Female;13
2011-06-26;60-69;Male;14
2011-06-26;70-79;Female;15
2011-06-26;70-79;Male;15
2011-06-26;80-89;Female;24
2011-06-26;80-89;Male;14
2011-06-26;90+;Female;15
2011-06-26;90+;Male;5
2011-06-27;0-9;Female;2
2011-06-27;0-9;Male;0
2011-06-27;10-19;Female;0
2011-06-27;10-19;Male;0
2011-06-27;20-29;Female;1
2011-06-27;20-29;Male;0
2011-06-27;30-39;Female;0
2011-06-27;30-39;Male;1
2011-06-27;40-49;Female;0
2011-06-27;40-49;Male;4
2011-06-27;50-59;Female;3
2011-06-27;50-59;Male;4
2011-06-27;60-69;Female;8
2011-06-27;60-69;Male;16
2011-06-27;70-79;Female;9
2011-06-27;70-79;Male;25
2011-06-27;80-89;Female;28
2011-06-27;80-89;Male;25
2011-06-27;90+;Female;17
2011-06-27;90+;Male;6
2011-06-28;0-9;Female;0
2011-06-28;0-9;Male;0
2011-06-28;10-19;Female;0
2011-06-28;10-19;Male;0
2011-06-28;20-29;Female;0
2011-06-28;20-29;Male;1
2011-06-28;30-39;Female;1
2011-06-28;30-39;Male;1
2011-06-28;40-49;Female;1
2011-06-28;40-49;Male;4
2011-06-28;50-59;Female;2
2011-06-28;50-59;Male;8
2011-06-28;60-69;Female;9
2011-06-28;60-69;Male;13
2011-06-28;70-79;Female;22
2011-06-28;70-79;Male;19
2011-06-28;80-89;Female;22
2011-06-28;80-89;Male;25
2011-06-28;90+;Female;6
2011-06-28;90+;Male;4
2011-06-29;0-9;Female;0
2011-06-29;0-9;Male;2
2011-06-29;10-19;Female;0
2011-06-29;10-19;Male;0
2011-06-29;20-29;Female;0
2011-06-29;20-29;Male;2
2011-06-29;30-39;Female;0
2011-06-29;30-39;Male;0
2011-06-29;40-49;Female;3
2011-06-29;40-49;Male;4
2011-06-29;50-59;Female;4
2011-06-29;50-59;Male;8
2011-06-29;60-69;Female;10
2011-06-29;60-69;Male;15
2011-06-29;70-79;Female;17
2011-06-29;70-79;Male;16
2011-06-29;80-89;Female;21
2011-06-29;80-89;Male;24
2011-06-29;90+;Female;17
2011-06-29;90+;Male;6
2011-06-30;0-9;Female;0
2011-06-30;0-9;Male;0
2011-06-30;10-19;Female;0
2011-06-30;10-19;Male;0
2011-06-30;20-29;Female;0
2011-06-30;20-29;Male;0
2011-06-30;30-39;Female;0
2011-06-30;30-39;Male;1
2011-06-30;40-49;Female;0
2011-06-30;40-49;Male;1
2011-06-30;50-59;Female;1
2011-06-30;50-59;Male;5
2011-06-30;60-69;Female;10
2011-06-30;60-69;Male;10
2011-06-30;70-79;Female;24
2011-06-30;70-79;Male;14
2011-06-30;80-89;Female;27
2011-06-30;80-89;Male;19
2011-06-30;90+;Female;14
2011-06-30;90+;Male;6
2011-07-01;0-9;Female;1
2011-07-01;0-9;Male;0
2011-07-01;10-19;Female;0
2011-07-01;10-19;Male;0
2011-07-01;20-29;Female;0
2011-07-01;20-29;Male;1
2011-07-01;30-39;Female;0
2011-07-01;30-39;Male;1
2011-07-01;40-49;Female;0
2011-07-01;40-49;Male;0
2011-07-01;50-59;Female;4
2011-07-01;50-59;Male;7
2011-07-01;60-69;Female;10
2011-07-01;60-69;Male;12
2011-07-01;70-79;Female;17
2011-07-01;70-79;Male;25
2011-07-01;80-89;Female;21
2011-07-01;80-89;Male;20
2011-07-01;90+;Female;16
2011-07-01;90+;Male;10
2011-07-02;0-9;Female;0
2011-07-02;0-9;Male;0
2011-07-02;10-19;Female;0
2011-07-02;10-19;Male;0
2011-07-02;20-29;Female;0
2011-07-02;20-29;Male;0
2011-07-02;30-39;Female;0
2011-07-02;30-39;Male;1
2011-07-02;40-49;Female;2
2011-07-02;40-49;Male;4
2011-07-02;50-59;Female;1
2011-07-02;50-59;Male;9
2011-07-02;60-69;Female;11
2011-07-02;60-69;Male;9
2011-07-02;70-79;Female;15
2011-07-02;70-79;Male;22
2011-07-02;80-89;Female;24
2011-07-02;80-89;Male;26
2011-07-02;90+;Female;16
2011-07-02;90+;Male;5
2011-07-03;0-9;Female;0
2011-07-03;0-9;Male;1
2011-07-03;10-19;Female;0
2011-07-03;10-19;Male;0
2011-07-03;20-29;Female;1
2011-07-03;20-29;Male;0
2011-07-03;30-39;Female;2
2011-07-03;30-39;Male;1
2011-07-03;40-49;Female;1
2011-07-03;40-49;Male;1
2011-07-03;50-59;Female;6
2011-07-03;50-59;Male;5
2011-07-03;60-69;Female;14
2011-07-03;60-69;Male;16
2011-07-03;70-79;Female;9
2011-07-03;70-79;Male;11
2011-07-03;80-89;Female;26
2011-07-03;80-89;Male;20
2011-07-03;90+;Female;14
2011-07-03;90+;Male;8
2011-07-04;0-9;Female;0
2011-07-04;0-9;Male;0
2011-07-04;10-19;Female;0
2011-07-04;10-19;Male;0
2011-07-04;20-29;Female;0
2011-07-04;20-29;Male;0
2011-07-04;30-39;Female;1
2011-07-04;30-39;Male;1
2011-07-04;40-49;Female;2
2011-07-04;40-49;Male;4
2011-07-04;50-59;Female;4
2011-07-04;50-59;Male;11
2011-07-04;60-69;Female;7
2011-07-04;60-69;Male;16
2011-07-04;70-79;Female;17
2011-07-04;70-79;Male;21
2011-07-04;80-89;Female;22
2011-07-04;80-89;Male;16
2011-07-04;90+;Female;14
2011-07-04;90+;Male;7
2011-07-05;0-9;Female;0
2011-07-05;0-9;Male;0
2011-07-05;10-19;Female;0
2011-07-05;10-19;Male;0
2011-07-05;20-29;Female;0
2011-07-05;20-29;Male;0
2011-07-05;30-39;Female;1
2011-07-05;30-39;Male;0
